Ticker,Sentiment_Score
AAPL,0.9090909090909091
MSFT,1.2727272727272727
GOOGL,1.1428571428571428
AMZN,1.2236842105263157
META,1.1805555555555556
NVDA,1.2647058823529411
TSLA,0.48333333333333334
JPM,0.6666666666666666
V,1.1458333333333333
JNJ,0.9032258064516129
