Date,Ticker,Close,High,Low,Open,Volume,Sentiment_Score,Returns,MA20,MA50,Momentum_30,Volatility,Trend_Score,Momentum_30_scaled,Volatility_scaled,Sentiment_Score_scaled,Trend_Score_scaled,Growth_Score,BlueChip_Score,Dividend_Score,Investment_Amount,Shares,Actual_Investment,Weight
2026-07-16,V,365.1400146484375,365.1400146484375,357.1099853515625,358.0400085449219,9069100,1.1428571428571428,0.028157908395366915,344.8915023803711,332.3054010009766,0.15069962883039745,0.014780661845994943,2,0.4230757801780385,0.11031286751219953,0.8406593406593407,1.0,0.6637356922868214,0.9080726551929224,0.9129754343757683,20000.0,54,19717.560791015625,0.19806758455651316
2026-07-16,JNJ,249.97000122070312,253.5500030517578,246.3000030517578,248.89999389648438,11090700,0.9032258064516129,0.011942340285074016,250.88300018310548,237.74530303955078,0.12149491634981069,0.018493472225916668,2,0.4064571057416198,0.15555793070120505,0.5272952853598015,1.0,0.5614171384787503,0.7959654133274585,0.8276800917213578,20000.0,80,19997.60009765625,0.20088064595062144
2026-07-16,AAPL,333.260009765625,334.67999267578125,326.7900085449219,328.010009765625,62727600,0.8703703703703703,0.017587816078244334,303.6285003662109,301.6359844970703,0.057296944350152756,0.021700759969154212,2,0.36992583713728666,0.19464259211910517,0.4843304843304842,1.0,0.5302620638677886,0.7674421084515033,0.7995448008065442,20000.0,60,19995.6005859375,0.20086056038016864
2026-07-16,JPM,343.1499938964844,349.3399963378906,341.1099853515625,349.2799987792969,12426100,0.6666666666666666,-0.010838574056478478,333.8901702880859,316.42665222167966,0.1453212379485922,0.01517684694525246,2,0.4200152560548875,0.1151408597919525,0.21794871794871795,1.0,0.47539224341205916,0.7193282714678344,0.7860193136937673,20000.0,58,19902.699645996094,0.1999273483580402
2026-07-16,META,664.5399780273438,681.9000244140625,660.1599731445312,677.280029296875,15773700,1.1830985915492958,-0.02461437464787497,601.3319915771484,603.3998095703125,0.11298948745530679,0.03352420949475177,0,0.40161716924733565,0.3387255552002838,0.8932827735644636,0.0,0.4687934166930069,0.5324946099892256,0.5092937771127508,20000.0,30,19936.199340820312,0.20026386075465655
